LANAMATIC,LANAMATIC,,COMPSET1
LAND-FILT,LANDRY FILTRATION,,COMPSET1
LANDA,LANDA,,COMPSET1
LANGGUTH,LANGGUTH GmbH,,COMPSET1
LANXESS,LANXESS,,COMPSET1
LAPP,"LAPP KABEL (OLFLEX,UNITRONIC, ETHERLINE BRANDS)",,COMPSET1
LARAD,LARAD,,COMPSET1
LASERAIM,LASERAIM TOOLS INC.,,COMPSET1
LASERGLOW,LASERGLOW,,COMPSET1
LAUREL,LAUREL ELCTRONICS,,COMPSET1
LAURENTIDE,LAURENTIDE GLOVES LTD,,COMPSET1
LAWJACK,LAWJACK,,COMPSET1
LAWS-PROD,LAWSON PRODUCTS,,COMPSET1
LAWSON,LAWSON,,COMPSET1
LAY-FLAT,LAY FLAT,,COMPSET1
LEAD-EDGE,LEADING EDGE INKJET LTD,,COMPSET1
LEADER,LEADER,,COMPSET1
LEADER-FAN,LEADER FAN INDUSTRIES,,COMPSET1
LED-ACTI,LED IN ACTION,,COMPSET1
LEDE-BELT,LEDER BELTING,,COMPSET1
LEE-LINE,LEE LINEAR,,COMPSET1
LEE-SPRI,LEE SPRING,,COMPSET1
LEESON,LEESON ELECTRIC,,COMPSET1
LEGACY,LEGACY,,COMPSET1
LEGRAND,LEGRAND-WIREMOLD,,COMPSET1
LEGRIS,LEGRIS,,COMPSET1
LEIC-GEOS,LEICA GEOSYSTEMS,,COMPSET1
LEMM-SPRA,LEMMER SPRAY SYSTEMS,,COMPSET1
LEN-BAU,LENORD + BAUER,,COMPSET1
LENNOX,LENNOX,,COMPSET1
LENOX,LENOX,,COMPSET1
LENWORTH,LENWORTH,,COMPSET1
LENZ,LENZ,,COMPSET1
LENZE,LENZE,,COMPSET1
LEPAGE,LEPAGE,,COMPSET1
LEROI,LEROI,,COMPSET1
LEROY-SOMER,LEROY-SOMER,,COMPSET1
LESER,LESER GmbH & Co. KG,,COMPSET1
LEV-CO,LEV-CO,,COMPSET1
LEVE-MANU,LEVER MANUFACTURING CORP,,COMPSET1
LEVEL-ONE,LEVEL ONE,,COMPSET1
LEVI-CONT,LEVITON CONTROL,,COMPSET1
LEWA-INC,LEWA INC,,COMPSET1
LEWI-GOET,LEWIS-GOETZ,,COMPSET1
LEXMARK,LEXMARK INTERNATIONAL INC.,,COMPSET1
LFD-WALZ,LFD WALZLAGER GMBH,,COMPSET1
LIBE-PROC,LIBERTY-PROCESS,,COMPSET1
LIBE-PUMP,LIBERTY PUMPS,,COMPSET1
LIBE-SYST,LIBERTY SYSTEMS,,COMPSET1
LIBRIGARD,LUBRIGARD,,COMPSET1
LICEFA,LICEFA,,COMPSET1
LIFT-IT,"LIFT-IT MANUFACTURING CO., INC",,COMPSET1
LIFT-PARTS,LIFT PARTS MANUFACTURER,,COMPSET1
LIGHTNIN,LIGHTNIN,,COMPSET1
LIKA,LIKA ELECTRONIC SRL,,COMPSET1
LILLY,LILLY,,COMPSET1
LIMITRON,LIMITRON,,COMPSET1
LIN-ACT,LIN-ACT,,COMPSET1
LINAK,LINAK,,COMPSET1
LINATEX,LINATEX,,COMPSET1
LINC-INDU,LINCOLN INDUSTRIAL CORP,,COMPSET1
LINC-STLO,LINCOLN ST. LOUIS,,COMPSET1
LINCOLN,LINCOLN ELECTRIC,,COMPSET1
LIND-EQUI,LIND EQUIPMENT COMPANY,,COMPSET1
LINDE,LINDE MATERIAL HANDLING,,COMPSET1
LINDNER,LINDNER,,COMPSET1
LINEMASTER,LINEMASTER,,COMPSET1
LINK-BELT,LINK BELT,,COMPSET1
LINK-INDU,LINK INDUSTRIAL,,COMPSET1
LINKSKEY,LINKSKEY,,COMPSET1
LINN-GEAR,"LINN GEAR, CO.",,COMPSET1
LIPIDEX,LIPIDEX CORP (AIRCYCLER),,COMPSET1
LIQU-WREN,LIQUID WRENCH,,COMPSET1
LISLE-CORP,LISLE CORP,,COMPSET1
LITELINE,LITELINE,,COMPSET1
LITEON,LITEON,,COMPSET1
LITHONIA,LITHONIA,,COMPSET1
LITTELFUSE,LITTELFUSE,,COMPSET1
LITTLE-GIANT,LITTLE GIANT,,COMPSET1
LITTON,LITTON,,COMPSET1
LKG,L.K.G. Industries,,COMPSET1
LLOY-WEST,LLOYD WESTWOOD MACHINERY INC.,,COMPSET1
LLOYDS,LLOYDS LABORATORIES,,COMPSET1
LM76,LM76,,COMPSET1
LMI,LMI,,COMPSET1
LOAD-CTRL,LOAD CONTROLS INC.,,COMPSET1
LOADRITE,LOADRITE,,COMPSET1
LOC-LINE,LOC-LINE,,COMPSET1
LOCKNLUBE,LOCKNLUBE,,COMPSET1
LOCTITE,LOCTITE,,COMPSET1
LODESTAR,LODESTAR ELECTRIC CHAIN HOIST,,COMPSET1
LOFT-TECH,LOFT TECH,,COMPSET1
LOGA-CONV,LOGAN CONVEYOR,,COMPSET1
LOGITECH,LOGITECH,,COMPSET1
LOOS,LOOS & CO.,,COMPSET1
LORD-CORP,LORD CORPORATION,,COMPSET1
LORENZ,LORENZ CONVEYING PRODUCTS,,COMPSET1
LOTUS,LOTUS LED LIGHTS,,COMPSET1
LOUIS,LOUIS,,COMPSET1
LOVATO,LOVATO,,COMPSET1
LOVEJOY,LOVEJOY / LOVEJOY,,COMPSET1
LOWES,LOWES,,COMPSET1
LPS-LABR,LPS LABRATORIES (Now ITW-PRO),,COMPSET1
LS,Fujian Longxi bearing (Group) Limited,,COMPSET1
LSDA,LSDA LOCKS,,COMPSET1
LSI-INDU,LSI INDUSTRIES INC,,COMPSET1
LUBE-DEVI,LUBE DEVICES INC,,COMPSET1
LUBE-FINE,LUBER-FINER,,COMPSET1
LUBEMASTER,LUBEMASTER,,COMPSET1
LUBEQ,LUBEQ CORP,,COMPSET1
LUBESITE,LUBESITE,,COMPSET1
LUBETEC,LUBETEC,,COMPSET1
LUBRI-LAB,LUBRILAB,,COMPSET1
LUBRIPLATE,LUBRIPLATE,,COMPSET1
LUBRIQUIP,LUBRIQUIP,,COMPSET1
LUBRIZOL,LUBRIZOL,,COMPSET1
LUCA-LEDE,LUCAS LEDEX,,COMPSET1
LUFF,LUFF INDUSTRIES,,COMPSET1
LUFKIN,LUFKIN,,COMPSET1
LUFTFILTER,LUFTFILTER,,COMPSET1
LUGS,LUGS,,COMPSET1
LULL,LULL,,COMPSET1
LUMACELL,LUMACELL,,COMPSET1
LUMAPRO,LUMAPRO,,COMPSET1
LUMARK,LUMARK,,COMPSET1
LUMAX,LUMAX,,COMPSET1
LUMBERG,LUMBERG,,COMPSET1
LUNG-MENG,LUNG MENG MACHINERY,,COMPSET1
LUTRON,LUTRON,,COMPSET1
LUTZ,LUTZ,,COMPSET1
LUTZE,LUTZE CABLE,,COMPSET1
LUXLITE,LUXLITE,,COMPSET1
LUXME,LUXME INT'L,,COMPSET1
LYNAIR,LYNAIR,,COMPSET1
LYNCAR,LYNCAR PRODUCTS LTD.,,COMPSET1
LYNCH,LYNCH FLUID CONTROLS,,COMPSET1
LYND-NIKK,LYNDEX NIKKEN,,COMPSET1
LYNN-VALL,LYNN VALLEY MFR,,COMPSET1
LYNUM,LYNUM MANAGEMENT RESOURCES (DISTRIBUTOR),,COMPSET1
LYSOL,LYSOL,,COMPSET1
M-M-INTE,M-M-INTERNATIONAL,,COMPSET1
M-TEC,M-TEC,,COMPSET1
M4-MACH,M4 MACHINE KNIVES,,COMPSET1
MAC-VALVE,MAC VALVE,,COMPSET1
MAC-WELD,MAC-WELD,,COMPSET1
MACAWBER,MACAWBER ENGINEERING,,COMPSET1
MACH,MACH,,COMPSET1
MACH-1,MACH 1 PACKAGING,,COMPSET1
MACH-CTRL,MACHINE CONTROL SYSTEMS,,COMPSET1
MACH-GUAR,MACHINE GUARD,,COMPSET1
MACH-SOLU,MACHINE SOLUTION PROVIDERS (MSP INC.),,COMPSET1
MACK,MACK,,COMPSET1
MACNAUGHT,MACNAUGHT,,COMPSET1
MACRO,MACRO,,COMPSET1
MACROMATIC,MACROMATIC,,COMPSET1
MACTEK,"MACTEK, INC",,COMPSET1
MADDOCKS,MADDOCKS ENGINEERING GROUP,,COMPSET1
MADI-FILT,MADISON FILTER,,COMPSET1
MADISON,MADISON,,COMPSET1
MADLER,MADLER,,COMPSET1
MAG-INST,MAG INSTRUMENT,,COMPSET1
MAG-LITE,MAG-LITE,,COMPSET1
MAG-POWER,MAG POWER,,COMPSET1
MAGCO,MAGCO,,COMPSET1
MAGN-HYDR,MAGNUM HYDRAULICS,,COMPSET1
MAGN-POWE,MAGNETIC POWER SYSTEMS,,COMPSET1
MAGNALOY,MAGNALOY,,COMPSET1
MAGNATROL,MAGNATROL VALVE CORPORATION,,COMPSET1
MAGNECRAFT,MAGNECRAFT,,COMPSET1
MAGNETEK,MAGNETEK,,COMPSET1
MAGNETROL,MAGNETROL,,COMPSET1
MAGNUM,MAGNUM TOOLS,,COMPSET1
MAGPOWR,MAGPOWR,,COMPSET1
MAGTECH,MAGTECH,,COMPSET1
MAGUIRE,MAGUIRE,,COMPSET1
MAIE-HEID,MAIER HEIDENHEIM,,COMPSET1
MAIER,MAIER,,COMPSET1
MAIN-FILT,MAIN FILTER GROUP,,COMPSET1
MAJE-GLOV,Majestic Glove,,COMPSET1
MAJI-PAIN,MAJIC PAINTS,,COMPSET1
MAKITA,MAKITA,,COMPSET1
MALJOHN,MALJOHN,,COMPSET1
MALL-SONA,MALLORY SONALERT PRODUCTS,,COMPSET1
MANASTRIP,MANASTRIP CORP,,COMPSET1
MANCHESTER,MANCHESTER TANK,,COMPSET1
MANN-DEMAG,MANNESMANN DEMAG,,COMPSET1
MANN-FILTER,Mann Filter,,COMPSET1
MANN-HUMMEL,MANN-HUMMEL,,COMPSET1
MANNIX,MANNIX,,COMPSET1
MANSFIELD,MANSFIELD,,COMPSET1
MANSION,MANSION INSULATION,,COMPSET1
MANTIS,MANTIS CANADA,,COMPSET1
MANU-ABRA,MANUS ABRASIVES,,COMPSET1
MANULI,MANULI HYDRAULIC,,COMPSET1
MAPA-PION,MAPA PIONEER,,COMPSET1
MARA-SPEC,MARATHON SPECIAL PRODUCTS,,COMPSET1
MARATHON,MARATHON ELECTRIC,,COMPSET1
MARCH-PUMP,MARCH PUMP,,COMPSET1
MARCONI,MARCONI,,COMPSET1
MARCUS,MARCUS,,COMPSET1
MARKEL,MARKEL PRODUCTS CO.,,COMPSET1
MARLAND,MARLAND,,COMPSET1
MARLBORO,MARLBORO,,COMPSET1
MARLEY,MARLEY,,COMPSET1
MARPAC,MARPAC,,COMPSET1
MARSH,MARSH,,COMPSET1
MART-YALE,MARTIN YALE,,COMPSET1
MARTIN,MARTIN SPROCKET,,COMPSET1
MARTIN-ENG,MARTIN ENGINEERING,,COMPSET1
MARTONAIR,MARTONAIR,,COMPSET1
MARTOR,MARTOR,,COMPSET1
MARVIN,MARVIN VALVE,,COMPSET1
MARW-VALV,MARWIN VALVE,,COMPSET1
MARY-WIRE,MARYLAND WIRE BELT,,COMPSET1
MARYN,MARYN INTERNATIONAL LTD,,COMPSET1
MARZOCCHI,MARZOCCHI GROUP,,COMPSET1
MASCO,MASCO CRANES,,COMPSET1
MASKA,MASKA,,COMPSET1
MASONEILAN,MASONEILAN,,COMPSET1
MASSLOAD,MASSLOAD TECHNOLOGIES,,COMPSET1
MAST-CAST,MASTER CASTER,,COMPSET1
MAST-DRIV,MASTER DRIVELINE COMPONENTS,,COMPSET1
MAST-PNEU,MASTER PNEUMATIC,,COMPSET1
MAST-POWE,MASTER POWER TRANSMISSION,,COMPSET1
MASTER-FOG,"MASTER FOG, LLC",,COMPSET1
MASTER-PROPA,MASTER-PROPA,,COMPSET1
MASTERCHEM,MASTERCHEM,,COMPSET1
MASTERCRAFT,MASTERCRAFT,,COMPSET1
MASTERLOCK,MASTERLOCK,,COMPSET1
MASTERS,MASTERS,,COMPSET1
MATCO-TOOLS,MATCO TOOLS,,COMPSET1
MATE-CONT,MATERIAL CONTROL INC.,,COMPSET1
MATHEWS,MATHEWS (OLD MATTHEWS),,COMPSET1
MATR-MAST,MATRIX MASTER,,COMPSET1
MATR-ORBI,MATRIX ORBITAL,,COMPSET1
MATSUSHITA,MATSUSHITA,,COMPSET1
MATTHEWS,MATTHEWS,,COMPSET1
MAUREY,MAUREY,,COMPSET1
MAX-AIR,MAX-AIR TECHNOLOGY,,COMPSET1
MAX-CORP,MAX USA CORP,,COMPSET1
MAXCELL,MAXCELL,,COMPSET1
MAXESS,MAXESS CLIMATE CONTROL TECH,,COMPSET1
MAXI-LIFT,MAXI-LIFT,,COMPSET1
MAXIM,MAXIM OIL,,COMPSET1
MAXITROL,MAXITROL,,COMPSET1
MAXLITE,MAXLITE,,COMPSET1
MAXMOTION,MAX MOTION,,COMPSET1
MAXON,MAXON CORP,,COMPSET1
MAXTEC,MAXTEC,,COMPSET1
MAXTEMP,MAXTEMP,,COMPSET1
MAXTOP,MAXTOP - Ming Chang Chain,,COMPSET1
MAYHEW,"MAYHEW STEEL PRODUCTS, INC.",,COMPSET1
MAYR,MAYR,,COMPSET1
MAYV-ENGI,MAYVILLE ENGINEERING,,COMPSET1
MB,MB,,COMPSET1
MBL-BELT,MBL BELT COMPANY,,COMPSET1
MCCLOSKEY,MCCLOSKEY INTERNATIONAL,,COMPSET1
MCCROMETER,MCCROMETER,,COMPSET1
MCDA-CONT,MCDANIEL CONTROLS (MCDANIELS),,COMPSET1
MCDO-MILL,MCDONNELL & MILLER,,COMPSET1
MCDOWELL,MCDOWELL,,COMPSET1
MCG,MCG,,COMPSET1
MCGEE,MCGEE INDUSTRIES,,COMPSET1
MCGILL,McGILL,,COMPSET1
MCKI-EQUI,MCKINNON EQUIPMENT COMPANY INC,,COMPSET1
MCLEOD-RICH,McLEOD & RICHMOND LTD,,COMPSET1
MCM-ELEC,MCM ELECTRONICS,,COMPSET1
MCMILLAN,MCMILLAN,,COMPSET1
MCR-SAFE,MCR SAFETY (CREWS GLASSES),,COMPSET1
MCTE-CORP,MCTECK CORPORATION,,COMPSET1
MDI,"MDI (MERCURY DISPLACEMENT INDUSTRIES, INC)",,COMPSET1
MEAD,MEAD,,COMPSET1
MEAN-WELL,MEAN WELL,,COMPSET1
MEASUREX,MEASUREX,,COMPSET1
MECALINE,MECALINE,,COMPSET1
MECC-VENE,MECCANICA VENETA,,COMPSET1
MECH-WEAR,MECHANIX WEAR,,COMPSET1
MECHATRONICS,MECHATRONICS,,COMPSET1
MECS,MECS,,COMPSET1
MEEFIL,MEEFIL B.V.,,COMPSET1
MEGADYNE,MEGADYNE GROUP,,COMPSET1
MEGGA,MEGGA,,COMPSET1
MEGGER,MEGGER,,COMPSET1
MELTRIC,MELTRIC CORPORATION,,COMPSET1
MEMCOR,MEMCOR,,COMPSET1
MENCOM,MENCOM,,COMPSET1
MENESTRINA,MENESTRINA S.R.L.,,COMPSET1
MENNEKES,MENNEKES,,COMPSET1
MENZEL,MENZEL,,COMPSET1
MERCOID,MERCOID,,COMPSET1
MERCOTAC,MERCOTAC,,COMPSET1
MERI-TECH,MERIAM TECHNOLOGIES,,COMPSET1
MERLEY-CHAIN,MERLEY CHAIN,,COMPSET1
MERLIN-GERIN,MERLIN GERIN,,COMPSET1
MERR-MACH,MERROW MACHINE COMPANY,,COMPSET1
MERSEN,MERSEN,,COMPSET1
MESSENGER,MESSENGER,,COMPSET1
MESSER,M.G. MESSER PRODUCTS,,COMPSET1
MESSERSI,Messersi S.p.A,,COMPSET1
META-WORK,METAL WORK,,COMPSET1
METABO,METABO CORP.,,COMPSET1
METAL-INC,"METALLICS,INC",,COMPSET1
METALFAB,"METALFAB, INC",,COMPSET1
METALON,METALON,,COMPSET1
METALUX,METALUX,,COMPSET1
METARIS,METARIS,,COMPSET1
METCAR,METCAR,,COMPSET1
METR-INDU,METROPOLITAN INDUSTRIES,,COMPSET1
METR-INST,METRIX INSTRUMENTS,,COMPSET1
METRAFLEX,METRAFLEX,,COMPSET1
METRON,METRON FMC Ltd,,COMPSET1
METSO,METSO (NORDBERG BRAND),,COMPSET1
METT-AIR,METTLE AIR,,COMPSET1
METT-TOLE,METTLER TOLEDO,,COMPSET1
MEVCO,MEVCO,,COMPSET1
MEYER,"W. MEYER & SONS, INC.",,COMPSET1
MG-CHEM,MG CHEMICALS,,COMPSET1
MGE,MGE,,COMPSET1
MGM,MGM ELECTRIC MOTORS,,COMPSET1
MHR,MHR,,COMPSET1
MI-T-M,MI-T-M,,COMPSET1
MICR-DETE,"MICRO DETECTORS, S.P.A.",,COMPSET1
MICR-EPSI,MICRO EPSILON,,COMPSET1
MICR-LUBR,MICRO LUBRICATION,,COMPSET1
MICR-MARK,MICRO MARKER,,COMPSET1
MICRO-LUBE,MICRO-LUBE,,COMPSET1
MICROAIR,MICRO AIR CLEAN SYSTEMS,,COMPSET1
MICROFLEX,"MICROFLEX, LLC",,COMPSET1
MICROFRAME,MICROFRAME CORP,,COMPSET1
MICROION,MICROION,,COMPSET1
MICRON,MICRON,,COMPSET1
MICROSONIC,microsonic GmbH,,COMPSET1
MICROSPECT,MICROSPECT TECHNOLOGIES,,COMPSET1
MIDD-ATLA,MIDDLE ATLANTIC PRODUCTS,,COMPSET1
MIDLAND,MIDLAND (COMPRESSOR?),,COMPSET1
MIDTEX/AEMCO,MIDTEX/AEMCO,,COMPSET1
MIDW-CONT,MIDWEST CONTROL,,COMPSET1
MIDW-INDU,MIDWEST INDUSTRIAL RUBBER,,COMPSET1
MIDW-NDU,MIDWEST INDUSTRIAL RUBBER,,COMPSET1
MIFAB,MIFAB,,COMPSET1
MIGA-CORP,MIGATRON CORPORATION,,COMPSET1
MIGH-LUBE,MIGHTY LUBE,,COMPSET1
MIKROPUL,MIKROPUL,,COMPSET1
MILACRON,MILACRON,,COMPSET1
MILL-BEAR,MILLER BEARING,,COMPSET1
MILL-FLUID,MILLER FLUID POWER,,COMPSET1
MILL-ROSE,MILL-ROSE CO.,,COMPSET1
MILL-SAFE,MILLER SAFETY,,COMPSET1
MILL-VALV,MILLER VALVE,,COMPSET1
MILLER,MILLER WELDS,,COMPSET1
MILLIKEN,MILLIKEN VALVE COMPANY,,COMPSET1
MILLTRONICS,MILLTRONICS,,COMPSET1
MILTON,MILTON INDUSTRIES INC.,,COMPSET1
MILTON-ROY,MILTON ROY,,COMPSET1
MILW-VALV,MILWAUKEE VALVE,,COMPSET1
MILWAUKEE,MILWAUKEE,,COMPSET1
MINA-ELEC,MINARIK ELECTRIC,,COMPSET1
MINCO,MINCO,,COMPSET1
MINDMAN,MINDMAN HELLAS,,COMPSET1
MINERALLAC,MINERALLAC,,COMPSET1
MINET,MINET LACING TECHNOLOGY,,COMPSET1
MINI-AUGE,"MINING AUGER & TOOL WORKS, INC (AIRREX BRAND)",,COMPSET1
MINI-SKIM,MINI SKIMMER,,COMPSET1
MINUTEMAN,MINUTEMAN INTERNATIONAL,,COMPSET1
MIR,MIR,,COMPSET1
MISUMI,MISUMI CORP,,COMPSET1
MITSUBISHI,MITSUBISHI,,COMPSET1
MITUTOYO,MITUTOYO,,COMPSET1
MIURA,MIURA,,COMPSET1
MIXE-DIRE,Mixer Direct,,COMPSET1
MOBIL,MOBIL,,COMPSET1
MOBIL-CLIM,MOBILE CLIMATE CTRL,,COMPSET1
MOBOTIK,MOBOTIK,,COMPSET1
MODE-MACH,MODERN MACHINERY,,COMPSET1
MODERN,MODERN,,COMPSET1
MODI-SYST,MODI SYSTEMS,,COMPSET1
MODINE,MODINE,,COMPSET1
MODU-CONT,MODULAR CONTROL,,COMPSET1
MODUBLAST,MOD-U-BLAST,,COMPSET1
MODUTEC,MODUTEC,,COMPSET1
MODY-PUMP,MODY PUMP,,COMPSET1
MOELLER,MOELLER,,COMPSET1
MOHAWK,MOHAWK,,COMPSET1
MOLDEX,MOLDEX,,COMPSET1
MOLEX,MOLEX,,COMPSET1
MOLLERS,MOLLERS,,COMPSET1
MOMENTIVE,MOMENTIVE,,COMPSET1
MONA-INST,MONARCH INSTRUMENT,,COMPSET1
MONARCH,MONARCH INDUSTRIES,,COMPSET1
MONI-TECH,MONITOR TECHNOLOGIES,,COMPSET1
MONITEUR,MONITEUR DEVICES,,COMPSET1
MONR-ENGI,MONROE ENGINEERING,,COMPSET1
MONR-FLUID,MONROE FLUID TECH,,COMPSET1
MONROE,MONROE SHCKS & STRUTS,,COMPSET1
MONSANTO,MONSANTO,,COMPSET1
MONTALVO,MONTALVO,,COMPSET1
MOOG,MOOG,,COMPSET1
MOOR-WRIG,MOORE & WRIGHT,,COMPSET1
MOORE,MOORE,,COMPSET1
MOPAR,MOPAR VALUE LINE,,COMPSET1
MORGANITE,MORGANITE,,COMPSET1
MORHEAT-INC,MORHEAT INC,,COMPSET1
MORRIS,MORRIS,,COMPSET1
MORSE,MORSE,,COMPSET1
MORTON,MORTON MACHINE WORKS,,COMPSET1
MOSIER,MOSIER,,COMPSET1
MOSSTYPE,MOSSTYPE,,COMPSET1
MOTI-CONT,MOTION CONTROL,,COMPSET1
MOTOMASTER,MOTOMASTER,,COMPSET1
MOTOPRECISION,MOTOPRECISION,,COMPSET1
MOTOROLA,MOTOROLA,,COMPSET1
MOTOVARIO,MOTOVARIO SPA,,COMPSET1
MOTRONA,MOTRONA,,COMPSET1
MOUJEN,MOUJEN ELECTRIC,,COMPSET1
MOUNT-HOPE,MOUNT HOPE,,COMPSET1
MOXA,MOXA INC.,,COMPSET1
MOXE-INNO,MOXEE INNOVATION,,COMPSET1
MOYNO,MOYNO PUMPS,,COMPSET1
MP-BIOM,"MP BIOMEDICALS, LLC",,COMPSET1
MP-FILTRI,MP FILTRI,,COMPSET1
MP-PUMP,"MP PUMPS, INC.",,COMPSET1
MPB(ANDREWS),MPB(ANDREWS),,COMPSET1
MR-ROLL,MR. ROLLER INC,,COMPSET1
MRC,MRC,,COMPSET1
MS-HYDR,M+S HYDRALICS,,COMPSET1
MSA,MSA SAFETY,,COMPSET1
MSD,MSD,,COMPSET1
MSK,MSK COVERTECH-GROUP,,COMPSET1
MSP-INC,MACHINE SOLUTION PROVIDERS (MSP INC.),,COMPSET1
MTE-CORP,MTE CORPORATION,,COMPSET1
MTG-CORP,MTG CORPORATION,,COMPSET1
MTS,MTS,,COMPSET1
MTS-SYST,MTS SYSTEMS CORP (MTS SENSORS),,COMPSET1
MUEH-SOHN,MUEHLEN SOHN INC,,COMPSET1
MUELLER,MUELLER,,COMPSET1
MUHL-SOHN,MUHLEN SOHN INC,,COMPSET1
MUIS-CTRL,MUIS CONTROLS LTD.,,COMPSET1
MULBERRY,MULBERRY,,COMPSET1
MULH-BELT,MULHERN BELTING,,COMPSET1
MULL-MANU,MULLER MANUFACTURING LTD,,COMPSET1
MULT-PROD,MULTI PRODUCTS COMPANY,,COMPSET1
MULTI-FAB,MULTI-FAB PRODUCTS LLC,,COMPSET1
MULTICOMP,MULTICOMP,,COMPSET1
MULTICUT,MULTICUT,,COMPSET1
MULTITEK,Multitek Power Ltd,,COMPSET1
MUNCIE,MUNCIE POWER,,COMPSET1
MURR-ELEK,MURR ELEKTRONIK,,COMPSET1
MURR-EQUI,MURRAY EQUIPMENT,,COMPSET1
MURTFELDT,MURTFELDT KUNSTSTOFFE GMBH,,COMPSET1
MUST-SURV,MUSTANG SURVIVAL,,COMPSET1
MWE-BELT,MWE BELTING CO. (OLD JCP BELT COMPONENTS),,COMPSET1
MYERS,MYERS,,COMPSET1
MYRLEN,MYRLEN,,COMPSET1
MYRON,MYRON,,COMPSET1
N-TRON,N-TRON,,COMPSET1
NACHI,NACHI,,COMPSET1
NADELLA,NADELLA,,COMPSET1
NAK,NAK SEALING TECHNOLOGIES,,COMPSET1
NALGE-CO,NALGE-CO,,COMPSET1
NANO-PURI,NANO PURIFICATION SOLUTIONS,,COMPSET1
NAPA,NAPA GOLD,,COMPSET1
NASH,NASH,,COMPSET1
NASON,NASON,,COMPSET1
NATI-BASI,NATIONAL BASIC SENSOR,,COMPSET1
NATI-BRUS,NATIONAL BRUSH,,COMPSET1
NATI-HARD,NATIONAL HARDWARE,,COMPSET1
NATI-OILW,NATI-OILW,,COMPSET1
NATI-PROC,NATIONAL PROCESS,,COMPSET1
NATI-REFI,NATIONAL REFINER PLATES,,COMPSET1
NATI-SAFE,NATIONAL SAFETY APPAREL,,COMPSET1
NATI-SENS,NATIONAL BASIC SENSOR,,COMPSET1
NATIONAL,NATIONAL,,COMPSET1
NATURALED,NATURALED,,COMPSET1
NB-CORP,NB CORPORATION (NB LINEAR SYSTEMS),,COMPSET1
NBS,NBS,,COMPSET1
NDC-TECH,NDC TECHNOLOGIES,,COMPSET1
NDH-DELCO,NDH DELCO,,COMPSET1
NEBO-TOOL,NEBO TOOLS,,COMPSET1
NEDERMAN,NEDERMAN & CO.,,COMPSET1
NEER,NEER,,COMPSET1
NELE-JAME,NELES-JAMESBURY,,COMPSET1
NELSON,NELSON,,COMPSET1
NEMALUX,NEMALUX INDUSTRIAL,,COMPSET1
NENOTECH,NENOTECH,,COMPSET1
NEO-DYN,ITT NEO-DYN,,COMPSET1
NEO-VALVES,NEO-VALVES,,COMPSET1
NEPTCO,NEPTCO,,COMPSET1
NEPTRONIC,NEPTRONIC,,COMPSET1
NEPTUNE,NEPTUNE,,COMPSET1
NERI,NERI MOTORI,,COMPSET1
NESCO,NESCO CANADA,,COMPSET1
NEWARK,NEWARK,,COMPSET1
NEWCO,NEWCO,,COMPSET1
NEWPORT,NEWPORT,,COMPSET1
NEWSTRIPE,NEWSTRIPE,,COMPSET1
NEWTERRA,NEWTERRA,,COMPSET1
NEWYORK-BLOW,NEW YORK BLOWER,,COMPSET1
NEX-FLOW,NEX-FLOW,,COMPSET1
NEXANS,Nexans,,COMPSET1
NEXEN-BRAKE,NEXEN BRAKE (HORTON),,COMPSET1
NEXENS,NEXENS,,COMPSET1
NEXSTAR,NEXSTAR LIGHTING LIMITED,,COMPSET1
NGK,NGK,,COMPSET1
NGR-RECY,NGR RECYCLING MACHINES,,COMPSET1
NIBCO,NIBCO,,COMPSET1
NICE,NICE (RBC BEARINGS),,COMPSET1
NICHOLSON,NICHOLSON,,COMPSET1
NICL-FILT,NICLAND FILTER,,COMPSET1
NICOLON,NICOLON CORP,,COMPSET1
NIDE-COPA,NIDEC COPAL ELECTRONICS,,COMPSET1
NIEH-IGNI,NIEHOFF IGNITION,,COMPSET1
NIEZGODKA,NIEZGODKA,,COMPSET1
NIFTY-PROD,NIFTY PRODUCTS,,COMPSET1
NIIKA,NIIKA,,COMPSET1
NIKCOLE,NIKCOLE,,COMPSET1
NILF-ADVA,NILFISK-ADVANCE,,COMPSET1
NIM-COR,"NIM-COR,INC.",,COMPSET1
NIMBUS,NIMBUS WATER SYSTEMS,,COMPSET1
NIPP-DENS,NIPPON DENSO,,COMPSET1
NIPPON,NIPPON,,COMPSET1
NISSAN,NISSAN,,COMPSET1
NITECORE,NITECORE,,COMPSET1
NITHWOOD,NITHWOOD,,COMPSET1
NITTA,NITTA,,COMPSET1
NMB,NMB,,COMPSET1
NO-SKIDDING,NO SKIDDING,,COMPSET1
NOK-CORP,FREUDENBERG-NOK CORP,,COMPSET1
NOKEVAL,NOKEVAL,,COMPSET1
NOMEX,NOMEX,,COMPSET1
NOOK-INDU,NOOK INDUSTRIES,,COMPSET1
NOPAK,NOPAK,,COMPSET1
NORBAR,NORBAR,,COMPSET1
NORD-CUTT,NORDIC CUTTER,,COMPSET1
NORD-EQUIP,NORDSTRONG EQUIPMENT LTD,,COMPSET1
NORD-GEAR,NORD GEAR,,COMPSET1
NORD-SEN,NORD-SEN METAL INDUSTRIES LTD,,COMPSET1
NORDEL,NORDEL,,COMPSET1
NORDFAB,NORDFAB DUCTING,,COMPSET1
NORDSON,NORDSON,,COMPSET1
NORDSTROM,NORDSTROM,,COMPSET1
